Id,Infomap
142707,17
217343,17
394280,13817
85766,13817
331944,570
108238,6
154220,26
90260,0
236773,15
67191,7639
71660,218
413927,6666
27554,358
449955,17
297598,1897
430160,26
1340,68
83666,42
316462,4019
101612,11679
291787,1584
176077,676
157134,7732
287310,808
418880,11304
173981,17
452729,941
18321,107
68511,108
118485,218
454909,1429
107526,1
333536,485
19304,170
144591,77
125738,13818
125737,13818
430416,1054
70317,1637
4021,8251
392116,1845
267502,4103
335793,22
222750,1054
322876,7596
438160,17
124730,384
277200,9918
49126,12499
417308,12
390491,13819
300040,13819
238271,1314
248330,383
178570,61
181454,13820
181450,13820
252474,13821
127434,13821
124192,182
302491,1028
103360,1028
34530,2688
262289,78
15182,759
292194,62
237824,430
20528,153
88777,912
376711,473
167453,586
397189,13822
385277,13822
146398,108
321351,17
206144,10617
318520,54
299922,166
46398,5407
13333,17
158372,4659
123291,3538
348708,2513
449750,19
221885,4583
121056,179
107605,85
282902,1629
16521,2002
395968,249
338776,17
232195,26
314554,108
177326,4
414877,9955
348859,1722
330075,108
248062,69
255297,69
95015,169
53219,39
28622,1425
376875,436
243951,12902
26594,162
277544,2452
127782,81
73403,127
399333,746
207187,607
392077,329
192530,154
316963,20
85257,387
30134,17
46034,1074
213478,17
445900,553
310833,69
305830,837
353849,1086
36449,218
32153,2417
192235,2421
319585,2720
227558,17
257978,1431
137438,1753
102627,1128
157757,324
410860,13823
421187,108
197237,1420
185458,17
295242,17
230243,952
350609,108
320289,892
415451,81
231001,17
122840,39
66096,39
309244,604
201202,464
189431,17
170391,13824
19222,13824
291830,85
135718,13825
135717,13825
4397,26
43264,1063
308663,560
332204,17
240199,15
255153,2542
60408,127
416254,196
408446,513
95756,13826
396226,6605
205704,110
126818,38
447278,17
223979,2126
229583,4030
388963,1483
141696,1446
100795,38
243863,13827
303228,13827
201378,31
35383,3346
31366,15
281717,2583
344631,35
409039,989
205820,13828
20677,789
255606,2673
430462,318
393466,39
93926,154
102625,5574
383027,22
164902,7447
334010,2673
127267,4614
83305,15
146509,13829
60432,13829
323207,602
73937,4
293092,97
71576,6802
63612,7878
323194,4031
49273,2302
315628,158
161534,5226
27870,5226
168003,472
60941,266
450287,5440
309307,69
181843,2726
392289,79
328538,285
108026,13830
64188,13830
42079,7
356818,0
371718,13831
136789,31
303390,107
421258,10331
362865,646
356813,17
24365,494
279482,10475
43157,199
386014,2108
406591,820
69244,13832
107062,13832
450057,132
434650,2677
47453,1425
281626,1177
165082,110
213530,704
68106,169
7654,562
115898,676
215673,35
380472,560
44607,196
426150,17
161776,7
104445,13833
141878,4326
142777,524
36947,261
37530,3051
147427,572
360117,169
6694,1138
385690,3094
18551,13834
18557,13834
278677,17
262206,303
25427,17
380417,1919
4252,275
291264,386
225057,13835
225056,13835
267776,393
198203,6226
333893,20
393375,12647
79241,13836
159475,13836
424514,111
212983,1242
109771,958
75542,15
449457,2676
6010,386
265767,193
228828,723
292920,54
160810,0
174007,8407
196158,15
196670,2876
32068,13837
52190,13837
421738,45
195724,2781
255473,38
398396,17
186317,68
141246,607
415237,196
301306,17
147626,1489
414566,13838
414567,13838
427519,108
245776,1631
240911,1563
333773,6465
6070,17
303037,384
330395,326
237348,13839
441754,13839
276822,4
118714,618
146019,275
361226,233
221777,13840
404200,13840
153971,252
346218,244
212138,278
164482,2465
441298,1298
289998,9329
253550,13841
175246,13841
203275,97
123339,1722
177459,4912
52885,218
148856,12
346605,54
57465,304
278853,25
180192,218
65569,218
165017,13842
63148,13842
81030,10205
96733,1221
308043,729
236568,4271
77634,673
11195,3861
65165,188
36870,449
28207,449
353121,52
349367,8264
305740,3325
203351,479
412145,3973
311913,1620
135338,934
287540,342
425981,61
198134,504
338451,74
164773,2316
9936,110
85098,17
355219,187
309535,68
298691,13843
158931,13843
435897,277
311141,277
220929,277
322331,108
52549,17
74507,17
185636,68
438582,4
148039,619
255592,17
135529,38
449948,5503
209062,4428
66686,9004
10066,13844
331011,13844
58054,2108
186576,8108
303143,5974
7211,76
337965,10523
396284,58
70663,5750
115069,2529
58971,155
287334,13845
215983,13845
363712,1052
223197,13846
29020,1154
56132,17
282867,13847
331940,3497
57894,155
324225,17
44885,13848
1965,13848
87514,6357
437893,13849
4854,13849
98904,110
42677,1927
248959,318
131790,12215
35748,5631
86872,295
296256,17
14395,4675
429862,61
214246,38
136818,8634
254084,157
412579,38
321253,67
101451,2568
229705,6666
342848,108
170214,17
439428,13850
29014,13850
385950,277
28957,42
383749,3541
341375,406
371657,1919
18482,479
74258,17
168748,42
337114,6417
193740,13851
9742,13851
395082,13797
47748,1262
27403,2980
318683,13852
214711,13852
434557,1
167419,114
345411,729
453131,848
89197,62
396576,277
221955,193
85855,13853
449840,19
213958,3014
390717,17
39049,1515
371730,108
103229,13854
79733,13854
197053,442
75506,108
119279,382
66567,7192
220612,6297
136991,8955
29575,10435
233472,4438
285647,54
246662,38
380064,26
69365,8638
240443,5760
2958,13855
1320,13855
336415,2596
245885,22
409254,127
383238,13856
65552,13856
134710,329
37798,13857
7738,13857
21319,2484
96348,443
77059,937
130363,39
408714,13858
43275,13858
277139,2747
323573,13859
323572,13859
127149,1020
344470,236
261728,1025
4989,58
238430,196
151710,13860
134517,13860
381318,789
346920,38
230937,68
39153,39
51559,85
193604,35
310901,586
289224,38
455058,277
242074,17
266889,295
410310,108
49491,577
84220,42
396244,108
32117,4235
227257,3094
363389,10578
76650,2096
175254,421
46404,107
300621,386
356846,13861
356847,13861
232844,2218
99710,8268
203472,13862
175353,13862
242843,13863
193523,13863
281284,167
244603,13864
20823,8867
453985,588
12132,173
149150,13865
324827,13865
230590,4194
32773,68
296348,13866
296347,13866
270032,738
104059,17
94905,277
149791,229
307902,166
442044,962
179127,7
32993,127
99295,13867
282607,97
318290,13868
318291,13868
27423,2715
1613,17
17570,3491
288832,1688
1242,13869
16241,13869
292450,68
65697,918
254380,54
254379,54
62731,9699
443684,7509
75287,1077
195441,706
268164,504
21884,17
198770,470
133000,17
232054,6
195186,4042
71327,17
142947,13870
53749,13870
170128,218
364270,1350
281432,61
170742,45
436547,13871
407171,13871
265106,1960
191847,1142
167370,67
146379,97
56616,306
334516,9882
453256,6639
343078,588
212124,26
405854,264
15816,10886
288992,13872
127247,13872
141930,7440
425992,6
29246,4086
341560,13873
101267,13873
363212,68
247937,45
138708,4
185042,1129
344681,6
20447,815
358082,3143
376727,2493
216925,17
115943,17
183931,13874
136263,13874
207693,17
142723,899
228008,17
107031,2502
120055,792
114678,218
131684,2123
274729,5489
13135,1009
321234,11839
261301,13875
70383,13875
383710,9725
441159,153
154428,121
14410,258
69677,2529
387404,107
123818,17
171668,1
52411,729
410084,67
281923,154
354365,17
136617,4972
343399,139
276024,166
103442,12594
357750,1571
27664,1294
75700,792
60829,1772
450459,1101
171640,17
94212,570
300473,13876
335032,13876
177655,277
44999,218
418662,1
452549,52
419924,69
98130,877
13330,200
234162,26
21719,6005
88347,1774
91653,663
180016,60
136664,17
298407,13877
115594,13877
196535,85
357844,69
45635,5379
51604,68
194365,3025
91259,13878
82670,285
240363,17
146168,504
147909,2
294436,646
378626,6215
2504,586
121456,13879
22183,13879
261836,605
384077,17
9380,17
4995,554
114206,3418
442925,69
224826,727
369917,579
436295,13880
41324,13880
150196,1394
50976,17
26866,13881
42386,1293
423915,13882
426655,13882
393363,17
112584,17
343164,35
339554,1346
248728,45
363903,17
197091,663
254433,42
454249,10892
108511,108
229812,17
51190,162
26115,13032
277072,133
133265,35
164165,68
328314,69
127524,7982
185792,653
173549,71
276212,69
51299,6208
35511,17
41526,1350
298521,61
160069,110
3258,13883
382809,783
120583,384
11831,1782
206794,611
51830,792
146093,182
117949,584
103246,4736
304918,38
138498,17
87448,797
368597,10821
372088,17
371022,69
210201,1192
380228,8235
14975,6600
12153,26
133811,252
37290,97
326743,813
281514,17
208687,0
239682,69
205094,13884
101709,13884
251318,162
421920,17
410932,17
273094,76
22857,611
1628,173
85600,26
115275,26
67736,937
186857,237
273936,13885
136313,13885
106267,277
230623,69
32785,69
204706,127
62592,464
261767,862
184441,69
243273,1688
160314,4853
293223,108
401732,69
455758,2588
278843,115
66434,4868
302251,13886
302253,13886
298632,619
219283,13887
121119,13887
282866,13847
103541,1274
410625,108
383607,108
44567,17
412056,731
27098,382
250334,10563
325008,17
71805,494
22280,17
374939,1320
252757,162
249513,10760
176585,13888
425561,13888
54138,108
115969,13889
26651,13889
224616,958
245874,4073
401716,1263
178515,62
173035,193
228092,17
129865,5424
10013,111
87637,97
443604,107
204356,336
434281,81
227834,193
85535,8349
201213,42
106881,13890
325717,108
405019,3735
446726,402
181441,384
63196,108
173674,174
217497,2231
197819,1773
143633,0
304191,1995
337409,17
41280,110
111744,44
211879,69
406653,17
48376,403
245688,258
199890,111
43296,8381
22487,786
134706,1
38643,11330
202228,169
231570,487
317485,7628
163929,13891
68876,13891
404438,386
167744,42
132127,39
445426,17
13034,1895
207029,13892
61233,13892
113196,586
172562,58
209510,108
130122,26
175263,5869
388392,17
5649,13893
173865,17
365796,233
197167,2161
127405,3365
122396,13894
101827,13894
53252,13895
53310,13895
153849,654
358869,17
454934,746
89171,173
191487,203
245253,203
356170,110
298911,169
173639,193
61096,10917
13554,13896
382669,45
111044,2033
36525,305
67631,2967
118726,6430
22039,1091
107439,820
171689,17
271422,62
15348,11655
259694,218
215971,1456
101183,169
88901,345
260040,19
43977,7563
36948,975
71684,2223
22726,1927
4275,17
451426,6
456307,26
292322,895
190891,207
352388,127
73663,2111
161898,69
148139,69
318826,382
318001,646
325347,13897
325348,13897
106057,3672
404254,326
425708,729
175520,2181
180393,42
314403,326
417735,127
175438,2117
117799,862
296682,187
113660,45
166372,2542
86913,498
230826,17
411437,108
56718,1421
380610,69
150746,5865
210226,13268
144056,1565
2679,3607
38946,775
420454,26
53781,5708
73320,676
315399,415
205330,371
50053,1217
25546,975
255142,577
375965,11060
358651,42
129450,52
292320,3350
19308,470
212262,65
156324,1760
357049,17
418105,17
144577,508
24812,3212
256661,2665
139644,42
273536,13898
151493,13898
378559,69
444024,54
209534,646
246383,1225
423313,187
219928,203
234930,13899
19721,13899
99261,13900
147380,13900
351540,570
36452,9682
141182,68
87678,138
294918,69
431713,586
322408,3588
284055,22
60501,12496
428792,4829
128722,1641
22187,13901
26370,13901
20485,1247
439342,1606
320325,2479
386736,128
333875,7387
300450,17
2565,42
260412,304
39834,13902
19441,13902
142971,17
242729,4186
33283,5678
142736,17
384631,17
59752,759
368841,3637
92444,5091
133935,10541
408570,39
415341,123
332980,13903
440058,17
149566,2861
233421,17
39458,154
47788,332
68500,277
178589,2010
437335,2477
345326,13904
382818,13904
410470,115
133214,2605
366028,3100
395329,2720
167802,3762
103199,13905
8969,12201
3765,3976
425386,352
268167,448
96728,5128
278528,13906
249737,13906
126831,4278
259412,5299
453302,26
140746,127
377750,1232
107935,1720
246366,1075
303499,3442
304807,752
347251,128
149203,318
334991,403
267129,42
322307,17
79313,676
169227,275
430445,158
397356,2650
254850,17
390613,560
177795,17
200588,619
77267,7396
349222,820
408582,127
163647,318
9789,7914
225965,10986
11997,2684
353263,17
347366,1614
83297,520
110151,13430
398261,169
262473,646
292385,153
154104,2264
301623,13907
100230,13907
57255,115
273445,69
265619,1919
441295,17
341553,1890
35124,162
231296,622
443087,38
202624,13908
278339,13908
125728,13909
46668,13909
36920,141
206146,329
440275,7
137181,31
110389,2255
78749,4655
174333,17
425388,61
17132,3215
378154,26
30968,108
105523,17
378890,508
287895,108
27855,463
415093,62
317302,62
347864,358
347463,344
98941,8377
96058,13910
3178,13910
195846,431
49783,678
346021,17
5224,8187
140671,13911
315751,13911
274463,759
439031,1151
122717,342
66629,17
348035,13912
348036,13912
302550,13913
25927,13913
307929,13914
58614,13914
216522,15
382018,1605
26276,516
180996,504
288085,821
214063,22
122255,3547
339861,5644
404823,30
195812,17
63593,586
15714,13915
15713,13915
115470,1489
33460,1420
378602,5299
95848,1849
213116,277
272827,8977
148136,344
6349,13916
94360,13916
391736,78
70751,1087
324444,13917
65396,13917
44487,22
117871,17
91941,13918
91936,13918
249431,108
154541,2726
330063,25
171439,4356
356365,139
71879,139
18489,2980
403636,862
306690,127
62171,654
60030,12233
21763,179
301271,11552
206023,4438
161196,4
418197,1112
325877,573
388522,108
219527,1749
373888,13919
306801,287
48214,6734
164877,0
350527,17
218997,6
44730,13920
220797,13920
258623,382
328014,22
193810,17
34369,13921
52042,13921
223806,1335
445119,4
361476,193
227312,133
157845,4089
85605,110
114020,17
104939,13922
72532,13922
327210,3696
301869,527
202234,17
95008,11234
83778,11234
262328,3184
196038,110
204408,3281
363083,108
46652,2181
194176,182
274662,996
321662,17
227287,358
110494,72
134539,465
9068,4705
351435,4370
27103,31
92827,13923
53465,13923
146156,7745
1791,7745
49138,111
153089,2929
6461,38
267056,13924
172135,13924
13928,2438
221720,17
430559,364
62310,7
261077,5076
441651,2076
210091,17
87237,839
53420,61
330626,342
22770,5043
1440,975
384667,756
336957,1351
72207,9609
419996,676
342243,570
256766,13925
97758,13925
107200,2777
326779,76
196146,754
351470,108
178880,38
84000,13926
153824,13926
326645,386
240654,54
241253,13927
85620,13927
96298,13928
126800,13928
46492,354
103105,1432
416455,529
49674,3667
37681,45
421579,69
317204,3210
254359,498
92207,1266
168572,3922
257068,1046
129697,1271
410497,17
302990,4351
335769,153
3282,17
390156,26
49814,1816
399529,17
78302,3488
29621,17
58762,9291
225829,676
49427,12561
304236,7671
24461,1156
197557,562
105811,580
52223,6869
412886,107
392256,1
3399,13929
3954,13929
246363,17
272154,13930
318722,13930
382374,2355
155835,17
355941,403
44481,17
170487,7
45700,2768
338980,4033
335715,69
218382,15
438576,76
245293,1926
41148,8749
37997,1020
5364,589
425936,7
341158,566
953,42
155513,11806
367413,61
90941,175
199333,257
422355,35
188836,1435
273202,549
367659,2355
341757,13931
389116,826
61166,69
131970,2948
182376,1693
50336,3819
100398,297
202605,237
118754,7696
72758,45
229722,69
262709,277
414364,4598
155004,1244
395316,17
99858,11548
430954,17
78671,371
20987,613
34332,13932
64096,13932
237074,1432
80600,504
291243,1143
69387,15
142342,5764
29400,31
184375,1025
436368,50
7506,110
102785,252
94325,275
106344,462
198790,17
342288,989
109961,2871
38810,4
406987,9836
266334,69
259006,586
390453,237
57022,52
324378,13933
26786,13933
340845,68
325995,69
345284,1803
345001,277
218001,701
281994,17
87174,121
336446,167
216562,126
227267,17
29504,304
139475,31
204602,10659
400397,345
432370,108
357904,68
271953,767
117513,12431
286307,169
20013,358
282095,35
299686,108
188470,17
69148,17
21536,26
35420,15
1612,173
193494,38
98663,108
447852,17
13418,19
37358,210
278364,393
305045,26
156588,499
355912,622
279609,7698
81832,326
437847,562
153237,17
161425,393
269414,81
95000,68
286613,13934
20765,11832
111040,2743
68366,26
246059,12690
38055,26
290226,431
443293,69
253423,1840
139293,13935
141561,13935
417354,52
14779,13936
7797,13936
277653,6483
190396,13937
120916,13937
93153,42
84093,100
29539,390
77385,992
74283,11157
271269,17
293959,61
400082,1142
135391,108
383442,1335
249660,108
216519,160
143000,6956
435473,2355
53478,13938
63486,13938
274316,13939
274315,13939
196495,108
255809,17
247769,2304
234621,2882
141174,258
250399,78
17653,382
103504,2452
9626,767
70569,937
282615,729
445808,17
289687,13940
155037,13940
17684,494
152641,13941
1906,13941
402756,1054
346140,13942
85599,13942
196401,69
119395,2786
87397,61
180435,2
363821,54
149183,13943
181887,13943
33749,3455
62783,17
18300,17
27862,1136
90565,178
125667,12619
25499,1860
361185,17
141164,13944
167775,13944
50824,97
69846,13945
15041,13945
281320,2104
31161,17
92416,69
5090,767
182348,258
350410,13946
101156,13946
158200,26
24114,237
294987,2390
452664,445
316199,9990
70229,13947
17444,13947
116337,17
206024,13948
69538,13948
100197,9983
39736,11258
146853,261
135496,1173
35679,342
297065,1351
132761,464
51275,13949
17197,13949
54018,13950
164904,8600
242804,169
285664,13951
208443,13951
210215,622
63548,50
139290,196
417387,13952
1181,13952
183448,8503
336028,918
44202,13953
350795,13953
246376,2364
136485,2364
130345,13954
47352,13954
130366,393
84107,128
158362,13955
104622,13955
8018,877
245004,4138
349968,2465
35408,13956
15226,13956
445654,0
296317,13756
105242,996
46863,15
318648,17
157837,12040
24202,839
105650,2
63629,107
16891,358
454369,38
12736,3312
222801,0
100062,1960
451322,966
195364,2892
283508,1
150048,26
150874,12523
11905,74
255873,166
151207,153
224533,17
406091,17
29743,2579
256266,38
144575,69
424630,570
13104,265
349625,12428
433933,13957
12200,13957
299693,1052
412286,216
195196,13958
320568,13958
253337,13959
212585,13959
30274,13960
47416,13960
129104,17
62692,877
331908,108
181229,17
272249,17
74326,473
317788,54
119491,3505
108911,127
314621,1320
20534,186
40830,3210
362470,13961
136562,149
119777,13962
147536,13962
411519,588
8111,186
179382,8583
259140,1859
370170,415
101943,2719
2907,1428
415335,487
442673,108
100822,1277
275027,1724
223127,646
323204,17
190090,42
119131,13963
92336,13963
91217,13964
154596,13964
7796,162
302614,405
95560,17
207532,237
97350,973
346910,277
199369,13965
291940,13965
298717,22
147491,749
45146,6092
177908,31
301090,5159
176893,2130
123189,13966
162398,13966
374074,30
432952,358
160995,3939
9241,1188
366968,2673
168197,11492
25293,13967
50805,13967
204825,62
12325,998
235071,52
158260,11776
85411,654
442258,108
255224,0
185344,3059
6603,4001
388990,61
102532,17
334723,35
409645,79
36123,243
296631,0
244765,66
37729,81
46119,17
424388,42
188981,2848
93930,3852
155263,7839
49565,13968
56134,13968
34622,13969
292,13969
74900,38
450661,1990
255746,2126
32686,4285
25374,187
181247,676
232666,2694
204811,173
413792,4
263705,17
249073,17
412675,54
130955,339
68102,1616
68026,17
8469,5491
355245,69
96841,76
83572,1068
346306,17
100490,17
356651,6
247382,3023
55409,17
223178,17
445460,1101
339016,729
175419,236
183935,2153
397887,1500
49861,17
93110,69
237403,130
36994,13970
419385,45
26279,619
155988,918
67243,2177
89486,108
100429,2781
420086,324
88792,4
5697,42
89713,162
51531,2093
71001,1156
389618,13971
48757,13971
35533,108
431406,13972
169093,13972
359189,8755
236441,2892
221872,235
165630,4
171033,17
43336,378
231438,13973
231436,13973
440987,1319
252966,152
301118,67
161784,13974
265325,13974
61521,17
9105,8123
163834,405
114238,1303
234815,9090
139315,17
308246,12309
368062,560
16716,187
262116,403
267876,31
382715,78
40381,2686
297864,13975
237194,13975
20427,15
175052,13976
188554,71
280928,127
71163,17
42789,196
390922,15
328009,180
22848,110
388650,898
8511,928
47452,69
387024,5293
272253,9462
421153,193
171489,6527
288210,67
64297,1847
163489,463
329234,13282
89847,1381
195066,26
208461,449
136887,2057
436923,12195
29174,2421
123369,258
277870,13977
420735,7
108557,2421
257539,4452
134164,1054
141185,26
75308,97
356057,392
297948,489
168,489
235962,6780
34643,653
21794,13978
137776,13978
105917,13979
85637,13979
287246,13980
57900,13980
415697,108
395582,61
27670,13981
201771,13981
245299,13982
150072,13982
143224,2059
221025,7392
218992,1475
39898,1475
331203,17
444224,193
318979,153
419141,5712
147770,1136
63469,2649
14050,2649
154162,13983
85318,13983
35107,17
232675,7690
342502,69
260114,108
334397,17
59999,6792
83781,1432
283885,17
278198,443
125320,4604
124655,795
374082,1116
81383,3476
202751,7751
276886,97
1519,2126
154799,13984
154798,13984
157706,17
346297,797
251301,13985
89669,13985
226330,9918
29461,17
16349,13986
87774,207
6728,249
45009,839
317659,676
6342,2039
239744,13987
56487,13987
127383,71
14389,1582
106392,13988
52033,13988
286975,11471
35299,17
298513,13989
175451,148
163645,7078
393435,38
93249,2980
310071,17
148637,45
29484,1022
9874,12
125850,17
81171,17
179703,654
229767,13990
65427,622
200065,0
35316,108
262091,1705
118259,5195
389549,560
433602,42
118321,17
423751,52
24426,8712
211127,17
238987,22
17588,126
77011,13991
436008,13991
218536,81
361598,937
404528,13992
271116,13462
178940,67
383970,1429
203494,13993
281664,8115
305168,448
228813,17
228097,181
250751,13994
324788,13994
276946,2064
201518,108
37355,13995
413,13995
398358,17
103465,705
6198,3954
217104,448
387543,13996
33449,342
323598,13997
323599,13997
197278,108
145016,17
207589,1763
40748,383
238660,196
219913,69
103555,17
162234,17
179873,783
58118,857
178659,2093
39779,83
245678,714
40721,304
150164,17
94262,382
283972,3717
327595,371
271058,19
348332,3023
339527,1319
264336,53
147092,393
178360,249
274920,844
246473,3094
363317,3532
37590,3723
202809,13998
7232,13998
21240,2688
244364,107
160836,162
322555,304
136511,4863
256464,13999
276229,13999
360573,26
258901,150
376291,4162
235298,759
28475,12208
454828,150
145327,17
21737,5065
62272,17
243476,837
408474,14000
142923,14000
15740,499
88610,6711
305637,8743
86170,3308
379975,382
137396,67
201326,17
167536,26
168840,1401
442850,443
202195,188
17335,42
449753,19
7062,1143
66099,5114
266627,504
156949,2236
335145,756
308531,835
20205,835
202533,38
14783,1965
307248,277
6841,4595
137912,17
146497,14001
16732,14001
189318,185
228946,0
28317,17
391532,13826
298598,646
16191,252
449214,5361
5083,218
9986,10706
158642,81
385359,17
435850,69
311064,3654
56664,17
170714,3675
222751,7375
404011,14002
308065,14002
106335,912
7096,962
297637,193
104530,421
438190,19
200060,1989
304227,39
119167,428
370465,4804
173793,1463
7209,524
133905,218
90899,175
383096,285
174985,207
4562,2251
390183,69
90537,15
183828,14003
350614,85
156089,2571
405025,1919
385054,54
238022,6543
24158,756
146550,1298
127461,8502
138624,127
165668,695
271544,17
290199,646
201423,14004
201424,14004
203574,383
192596,17
41335,11273
333722,498
185692,2654
307319,69
230256,218
451397,1109
5826,154
399610,1420
297487,415
203790,17
408615,61
228866,277
333535,108
72135,10818
20849,10818
157631,26
216910,14005
216912,14005
230114,14006
73213,14006
185852,10417
181084,1317
55818,14007
52651,14007
14644,154
51615,3990
160540,1500
123091,3113
54700,711
196331,252
448971,1
18308,8989
421994,244
16749,4
434555,6965
40723,922
21315,1741
30814,17
408350,5140
430696,1500
420042,646
253449,2224
220003,69
360203,108
256633,193
114876,26
351189,17
232411,4850
71429,14008
205726,14008
105858,26
42504,67
364624,160
274690,11994
149512,918
3739,4
139086,1990
428991,68
93789,6570
233598,68
235186,11094
424611,17
276600,653
451594,136
127285,8368
102114,4728
239380,108
270253,39
247266,464
168196,1674
290809,513
265705,1012
83056,69
259097,17
66877,14009
69045,14009
325125,14010
210445,14010
107830,155
193329,4188
87131,4188
46786,1177
71389,14011
322005,14011
76393,721
353670,14012
438503,14012
368758,14013
368759,14013
269299,26
73192,498
456354,17
383282,1192
456378,108
180285,17
192972,3281
13885,4074
364653,79
19184,26
140910,58
363116,192
22881,69
324748,588
318333,17
184623,11068
414453,586
274844,465
356561,54
154378,17
20121,2096
283284,35
347657,17
56123,4226
132559,405
42185,1289
69682,1616
136430,3888
41303,3458
188688,3458
299002,38
55192,13143
76089,169
174176,1126
49278,68
29283,607
6327,261
347764,14014
112975,14014
147930,6
218000,382
39203,202
360835,203
379210,3637
185807,1193
282621,14015
262248,14015
327516,17
118920,1
318387,701
397756,15
345036,3059
95562,1150
223848,69
33863,839
297131,108
242916,449
27209,257
168658,14016
10234,14016
49295,396
94284,796
186932,108
242880,7265
233037,14017
240870,14017
306471,4674
193796,342
146345,6203
344183,78
120071,934
108454,5734
82910,14018
54978,14018
74366,431
29131,6371
101773,704
241495,4021
411673,26
405676,504
22923,619
62777,2502
285096,1711
453973,1192
114973,258
246140,498
89396,210
234289,14019
120179,14019
93179,4568
174495,42
153560,224
343721,38
268749,71
310943,10890
58604,5869
36999,13675
112747,17
97691,218
382530,14020
240645,14020
225146,17
209523,108
263157,12
97088,7085
256138,14021
404355,14021
83143,30
191839,187
327719,6
36865,7
39301,218
106247,69
110257,17
368751,14022
355863,14022
428021,277
243180,382
377012,17
405889,14023
107094,14023
29354,14024
19087,14024
115993,8948
129655,14025
84714,14025
367122,8847
429883,17
212328,17
55147,108
30377,218
154905,14026
17465,14026
17198,4286
220230,69
208047,611
44889,354
123425,373
317637,20
82248,218
141363,167
340871,17
183843,14027
38986,14027
174909,1975
335298,14028
80847,14028
331736,17
25562,190
82509,4850
328888,17
182570,0
286703,63
13594,66
218219,14029
9892,14029
76528,14030
238070,1739
303302,1225
185478,618
243790,17
434947,68
290612,14031
290614,14031
35978,14032
45293,14032
42790,2496
870,759
57065,8742
346965,154
415832,7246
227422,5105
119264,7834
237169,17
376329,918
236996,2093
116787,108
103376,14033
333149,68
2557,14034
1031,14034
430574,513
221019,17
227402,14035
303887,14035
321047,14036
40774,14036
291824,285
57367,7874
35671,69
194115,622
131043,344
279662,646
243333,69
180335,31
27910,196
92981,17
19344,2996
105409,8026
423138,14037
412820,14037
155935,266
233920,501
12817,61
406890,1394
443637,9695
110521,233
35482,31
354376,4486
105884,72
226206,352
217980,17
73798,218
143895,69
25968,277
57398,4611
34804,13620
423368,2126
455490,45
120982,4
92283,35
45853,3975
432770,14038
12704,14038
83371,981
34767,20
58052,14039
357859,14039
352979,527
374045,342
377616,382
361720,646
294013,69
248987,1046
168985,4937
319477,167
205898,95
357702,14040
275652,14040
414179,646
70742,14041
55662,14041
162570,646
260073,196
157073,358
219476,654
19911,699
452344,17
333745,5438
333447,14042
333446,14042
136108,275
170702,627
123274,465
139046,1070
312779,788
394843,448
264665,71
194600,10663
124258,1936
401664,254
398164,17
64979,243
2414,7008
125587,490
350204,108
24648,14043
1747,14043
314970,158
49431,5457
211906,17
67352,611
449146,17
327275,5760
106498,108
446349,17
149332,899
152575,196
416650,14044
57768,17
273816,35
299826,2639
117828,60
307434,795
143690,166
338700,108
324610,52
96485,193
133872,68
82,880
305669,14045
290977,14045
323558,8928
368468,157
95630,17
138476,383
260649,108
103201,1046
126711,69
42929,4934
160939,12248
361421,498
232598,5037
47330,3472
270924,17
101933,216
70414,108
274438,14046
161441,14046
147205,17
422486,1397
179871,12
371164,10867
267758,14047
267759,14047
157613,69
428671,386
319310,69
222749,69
56594,7
220140,1192
444457,85
126991,218
393258,108
293519,108
10335,15
51265,173
320735,68
41373,14048
26940,14048
156627,315
214875,6391
430167,14049
221013,14049
179745,14050
20036,14050
37739,396
362650,358
448941,245
62128,2460
197978,654
209173,14051
248612,26
131461,399
64283,108
98294,6
212272,14052
85790,14052
210959,2331
393677,38
419362,6190
156248,9902
157676,6139
359995,17
249268,26
241721,14053
280938,14053
190251,277
13159,2120
134627,818
104330,110
241562,14054
188802,14054
375178,17
51671,110
65857,9222
404778,45
78299,937
360098,448
133132,76
277952,10304
16384,560
403276,1185
196881,69
322996,52
34961,169
269897,17
370363,318
447273,1636
444551,421
309728,193
44880,529
152522,14055
247706,14055
398320,2238
40431,2238
430492,438
352865,588
220665,33
76415,107
29612,69
148801,14056
2410,14056
134455,701
21950,71
240757,7873
140704,431
311513,258
152737,108
447892,1263
311679,384
150442,14057
435489,588
75237,304
202473,17
63836,14058
80151,14058
282668,2425
189314,31
286533,17
222096,121
70984,730
143588,17
20561,210
439777,1394
67069,17
159981,17
111243,13332
4258,69
210501,9313
16185,50
164252,14059
214692,14059
674,6949
378414,14060
281628,14060
139135,14061
217935,14061
92049,6390
10353,6647
62921,560
254080,14062
254081,14062
42073,2117
429565,4269
230321,6479
151573,14063
127379,14063
217780,68
421453,17
16378,700
134365,58
269147,2579
434723,403
75391,7995
220655,14064
11149,14064
37395,1156
343758,588
5943,611
5896,611
114574,108
130455,69
221182,11744
49471,17
363963,304
210083,1728
167119,618
238335,5336
37335,5336
48637,2206
139999,4
101487,514
81094,17
232752,3494
72814,2754
169703,679
334572,10876
417103,6666
96451,1794
19105,20
203930,45
47992,42
96865,58
30615,66
160889,14065
84817,14065
57735,1517
147740,5590
279321,61
207968,207
13215,97
373915,208
289331,207
306494,1688
337782,81
280989,3373
322488,39
351070,937
418642,26
179444,275
186282,14066
19074,14066
176645,5087
416256,26
27047,2375
