Id,Louvaine
26854,32
410876,7
130104,79
18778,31
387000,71
287603,1
400636,1
59233,2
33280,2
127305,7
29022,6
246373,13
299359,31
179576,29
6838,1728
116447,7
236725,67
199131,9
449171,21
118956,7
215422,29
291090,28
320316,40
342496,43
50641,3143
418467,90
65708,63
205552,31
416386,42
189362,8712
86152,8712
124176,40
99047,2
57093,9
219822,14
258941,19
54326,3458
258322,9
13789,78
228700,7602
420196,22
8050,101
401710,25
411793,40
325051,435
174520,129
40989,78
331812,167
307720,9
75959,99
99355,31
343140,10
13957,44
151195,9
85103,62
319284,57
112526,1
355275,200
135859,6
219122,2
851,9
357282,42
414773,5971
140010,41
255072,8713
49000,8713
282803,8714
282804,8714
20023,56
132991,90
243937,86
203321,9
95788,51
89730,28
116965,22
300987,51
15502,17
141413,22
281277,1407
131375,8119
426134,7
117783,56
392382,32
70329,44
34580,9
107773,9
376089,8715
52353,8715
366021,29
267414,9
441054,22
314553,7
422587,169
259979,8716
259981,8716
269555,31
197808,111
23205,9
183004,8717
297581,8717
394419,26
264244,8718
142646,19
441768,7
440378,26
355730,42
95689,107
300001,9
95660,14
374591,10
399551,26
137965,31
76612,40
430576,29
264199,37
315889,1
160307,14
51541,32
15299,32
170768,10
395862,200
374261,7
114506,1
321711,126
90974,2
125887,37
89964,8719
37579,8719
236210,8720
28206,8720
12030,22
422846,8721
49579,8721
327128,7192
107820,56
30775,8722
13794,8722
136701,8723
355971,8723
202224,28
452213,99
182009,9
381214,8724
159709,8724
340221,28
152516,40
342720,19
95455,9
396490,21
29877,8725
115267,8725
82761,1
178196,9
128394,66
179135,43
242762,9
286754,8726
196593,8726
171152,14
4386,79
437743,131
432151,138
195299,22
383955,10
295514,32
143904,31
330485,29
190145,78
21547,22
303862,51
6805,45
379045,9
169892,8727
59970,8727
249075,79
250396,50
42844,7
326948,88
96633,34
40489,34
10323,37
144608,8554
76804,9
359924,4032
166553,22
109475,45
387897,28
331417,1545
24226,9
5085,56
34050,8728
90049,7
348011,9
130040,32
168067,31
276941,7
246155,53
351833,200
99143,7
153245,32
26848,107
427350,8729
367171,8729
355636,51
131157,8730
13420,8730
73131,38
138285,32
268812,4539
171846,9
341452,2
283851,44
87368,6
50377,2
123218,9
13690,94
517,94
454958,99
82353,14
132218,9
210482,31
239296,2
304672,9
127564,8731
127561,8731
389354,145
13674,6
362218,26
12027,250
293154,8732
240876,8732
62922,22
215883,46
103398,62
111282,280
58534,8733
224665,19
417604,28
253951,5733
297365,19
38111,111
189976,59
201071,7
4191,8734
188771,8734
13160,25
218946,4340
7972,8735
6535,8735
198547,31
380342,1
193758,9
375134,7
216679,31
422545,53
266137,8736
64675,8736
157249,8737
278945,8737
349760,51
69079,32
153588,10
350097,50
400499,28
332836,10
280264,45
100837,59
405467,0
254773,8738
5555,8738
215241,9
97849,138
260043,51
168656,9
33279,2
373365,99
251639,7
107997,9
289011,88
153687,63
247495,91
146187,8739
154442,8739
28234,42
165278,57
301529,9
14243,78
51349,4047
427002,13
139721,4539
99515,0
228406,726
67308,44
230028,34
273489,56
102324,2
65900,41
207510,63
424866,32
67469,44
201345,7948
146426,7948
383402,157
37480,169
379820,7
122343,37
187474,79
135409,41
339267,88
69753,2
66046,19
390535,125
50957,22
23407,8740
71497,8740
215120,41
440725,49
90509,4
5192,44
269920,7
83525,22
13042,31
127253,7
21637,1
134331,63
437923,9
41625,8672
45113,9
440265,9
148262,78
69344,9
294926,40
306789,29
383925,138
207460,101
106169,29
365988,9
45883,9
343476,51
146128,40
154305,13
308130,71
107811,57
410621,10
212988,9
52250,6
189391,3654
209556,51
104574,2807
343949,2807
237167,9
93119,29
100583,31
42145,44
137906,8741
58481,8741
425571,9
175239,9
252307,2032
152427,11
138859,7
252611,40
373507,69
107533,8742
299672,1882
184895,71
398470,7
412949,1
100588,9
143183,9
186573,44
327363,9
237286,4177
116489,8743
81021,8743
294544,37
44819,25
171710,9
30980,9
403742,7
346358,8744
142333,8744
412407,19
170857,646
216278,32
14462,8745
72637,7865
208983,32
29998,9
238162,31
207200,2
173380,8746
145479,8746
130965,9
64170,8747
51053,8747
340783,1
157614,88
149174,167
42418,56
164977,46
368700,9
44060,9
119120,19
267483,28
389990,1227
221645,14
281314,69
102721,40
2920,40
349624,10
351602,254
215278,1189
236981,43
286203,8748
234646,49
227568,9
280999,13
47596,31
184934,250
386677,13
209098,125
147914,21
13697,51
32359,8749
119352,8749
51907,38
50304,2
455194,198
3324,22
184264,9
17388,145
77673,31
245146,32
126548,29
265463,44
174724,98
163121,86
101563,2
260311,9
202796,17
126979,40
249317,32
119476,8750
58929,8750
64941,37
113252,1
180827,11
270283,8751
213479,8751
406076,90
552,48
122083,51
421617,8752
66394,8752
338650,31
99088,13
60745,32
31146,22
390095,958
228806,88
25207,3797
324937,7
417245,26
153411,119
283667,8753
95223,8753
213566,19
164800,32
427754,40
337512,40
113199,55
170769,101
168403,8754
142615,8754
362219,169
382783,51
235208,8755
113912,8755
370852,9
278053,19
114084,7
421288,617
103829,9
120707,5019
278036,9
343395,129
141300,34
369444,42
167250,8756
20240,8756
167317,307
161283,0
440245,19
53922,15
271100,8757
260877,8757
97419,1775
192634,2
81233,42
335005,40
32288,1
191674,34
352325,7881
156016,13
359935,7
198897,34
145141,51
358242,2
429229,25
243531,31
164406,6
396840,46
389183,32
88074,9
22562,107
249178,42
449513,41
226180,198
314029,432
398327,7
15814,8758
1371,8758
379309,1684
329813,8759
316581,8759
93068,28
213234,46
433590,86
101551,9
322343,69
452512,10
241717,131
236489,25
45867,31
76054,8760
522,8760
171458,56
425516,8761
63778,99
329829,9
210694,111
131610,22
272757,8762
124305,8762
73610,49
343692,51
195851,9
287919,51
153647,8763
107362,8763
80383,55
30357,49
15281,22
73415,8752
290825,45
30445,2
188664,49
301467,1424
348584,8764
374509,8764
109156,8765
26952,8765
317443,21
256697,57
99219,88
151520,8766
12741,8766
444327,7
371908,126
242588,8767
844,8767
397928,71
365966,29
105600,6
337383,9
394993,9
376718,13
12841,94
130062,79
426121,138
4627,8768
4623,8768
109387,28
325850,31
200534,8769
41204,8769
118106,9
8718,9
129314,32
314490,2
222610,6
396596,9
54386,2
360439,2
358253,167
383213,45
364864,9
83410,254
326893,51
63477,99
422373,8770
422374,8770
61973,9
237208,31
68881,9
193677,31
253566,17
248984,40
371741,9
22400,29
402729,26
262163,31
230941,51
32003,8771
4489,8771
173438,8772
53056,8772
50979,31
316808,7559
197825,4032
197180,40
199311,174
344306,9
212286,43
199905,9
371918,11
175534,21
409861,250
136817,167
443757,2799
27428,49
167395,28
42318,32
15064,45
71597,145
286235,10
316753,1216
224019,32
208632,8773
196156,8773
101209,43
451597,125
11510,45
194179,44
362019,17
213184,46
356560,157
216715,9
271210,8774
64751,8774
269853,7
48712,67
195128,9
149130,21
186324,34
254315,8775
109822,8775
435255,28
257333,9
215346,31
949,67
398376,9
326695,111
76726,96
307079,126
393899,21
95212,2
365528,9
265177,40
59786,31
3660,145
327655,8776
237282,9
383697,9
349590,2
44992,2
286998,43
283882,126
328099,7
214591,7
410047,2
352609,51
36773,254
298383,8777
54445,8777
350303,254
32830,90
241369,94
203748,2
353923,2
11646,4
382931,126
67275,8084
165367,53
118992,32
321541,7
78619,44
325681,2
453189,63
160338,9
420768,51
444712,9
377187,59
352374,13
245415,32
313299,9
327284,31
177409,31
122867,40
16676,101
208100,22
451607,9
5613,2112
117780,4
115280,40
197887,139
328365,9
24787,139
267289,69
31577,8778
73895,8778
95171,9
113363,29
175466,37
402718,94
115047,32
301192,119
249242,8779
249243,8779
187456,46
151085,8780
67156,8780
236595,51
115668,9
73177,2
48269,46
456150,1
144132,31
286349,69
156076,254
156684,32
317210,8781
371364,8781
128974,6502
179773,1206
84603,4
298716,4
444083,3766
60395,2
5760,32
183898,1
169758,21
298301,21
332808,126
393318,31
85689,8782
14874,8782
146002,9
379422,88
98091,126
431207,51
442075,250
213147,31
108897,19
144144,147
282987,8783
166351,8783
131309,53
33137,1462
91781,86
381471,7
321436,40
52102,2
153224,32
167886,46
104001,5489
163200,8784
14190,8784
317540,42
262442,8785
42143,8785
281046,1359
178574,18
59947,7
286960,22
65456,22
126241,90
451335,41
111089,217
126122,34
192328,9
52494,157
390975,8786
310103,42
197254,461
197257,461
360582,131
63619,9
236354,22
332887,8787
404345,8787
393704,7
191588,19
42332,6
438944,13
27443,145
416716,126
41670,9
196396,125
207926,8788
46660,8788
26569,1
167813,51
5286,31
247242,129
296834,7
76166,9
393841,1104
391607,9
64016,9
172127,101
173578,32
151092,8789
99673,8789
5106,4292
90603,2
13591,9
45776,8790
146878,8790
231315,28
200664,31
97686,9
246661,29
106370,43
180030,51
455410,7
352960,2
401066,2
94911,3459
45070,9
283809,40
318867,40
206874,19
395238,31
35657,22
60824,3347
402507,9
54021,2
88689,22
148782,28
50281,63
228667,1536
270179,1536
55194,7504
91300,7
63219,2
368739,94
230277,26
253820,59
125876,9
370289,51
87862,7
440107,2
27863,51
124752,167
82610,86
25754,14
186890,22
133526,22
351704,50
368726,40
254819,17
22825,10
72268,10
165211,78
25721,48
438879,31
348164,88
304887,7
3508,22
217007,13
102234,21
381593,53
236116,10
236117,10
106315,40
348184,62
143654,32
152864,8791
127439,8791
38631,90
417575,90
50782,4328
225470,67
198680,67
206145,125
155374,7
303634,40
155569,813
47233,56
76862,10
120433,40
56837,7
382004,9
91685,32
265439,8792
52793,8792
31408,13
35855,46
304533,7
264192,51
408289,2
181413,17
203072,51
201097,22
335154,31
392672,111
215752,31
95024,99
197011,31
453100,2
268257,9
386467,6838
233639,32
179420,1077
80211,98
31038,9
25194,29
441938,99
243849,42
98674,11
411893,1134
163511,8793
156298,8793
256645,37
48150,10
279057,2
153905,129
96766,25
237051,250
225457,9
25988,8794
18614,8794
42413,46
272081,126
43189,32
119181,32
39662,32
71634,217
104978,22
117219,17
119826,9
314284,10
273984,40
156099,41
191482,129
109835,78
141996,28
165100,9
287723,71
78548,79
184917,29
181445,7
319029,129
204493,28
291044,26
210198,125
170130,8795
33144,8795
102656,119
437999,9
68845,1137
361217,8796
132867,8796
294099,129
46956,8797
20180,8797
152158,2
38651,174
76389,10
191214,8798
127796,8798
70699,11
320543,2
341710,28
134605,78
356596,11
384232,9
256957,959
218575,9
343151,7
229127,107
302860,17
89206,21
125997,59
246415,547
141178,78
64801,32
140391,32
185889,67
76423,9
349023,11
154865,41
57472,62
30473,6933
360358,86
159359,2
122384,157
80083,198
118566,9
185296,31
219455,31
384108,9
369258,45
401256,9
22095,32
323952,51
346921,7
77946,8421
135393,9
253155,8799
112891,8799
101410,40
361318,9
147993,69
110664,8800
16047,8800
179140,17
263389,10
259067,0
47892,8801
6054,8801
178220,51
452424,26
96782,3299
386924,31
333646,13
5784,8802
444123,86
39352,13
87880,8803
46963,8803
185723,3381
40443,56
149163,9
136505,7
295879,32
373239,8804
298714,8804
399287,10
440540,38
90241,107
368615,91
153822,0
406869,7
376377,167
326426,9
26652,139
267569,10
62950,9
54104,21
73813,9
39597,9
191559,31
323148,1332
280131,50
199646,59
239608,29
14768,42
101155,7
225187,8805
282979,8805
356177,26
425988,21
173968,51
316867,17
103323,26
448099,43
73893,4
213739,25
30419,119
17513,119
191727,32
314223,9
240834,79
332316,2
257442,19
121292,51
88213,9
342258,7
193202,17
28511,19
80305,22
152924,8806
7131,8806
291232,74
263023,8807
75370,8807
355414,167
30748,13
438385,7
331445,2
376429,10
93056,43
20318,8808
69825,8808
455446,167
259130,139
263073,15
174548,17
364297,9
327508,41
272099,26
187321,9
246653,254
369161,21
183073,126
379149,55
259769,26
311875,157
99400,8809
273198,8809
12689,91
50939,41
10742,41
257554,174
231233,22
113722,2
197713,31
449980,31
414689,9
12461,1
183765,2422
296794,7
440894,7
410078,167
191481,1190
132999,9
271574,7
444907,38
238113,79
262612,40
227405,167
181775,9
25781,53
439442,32
202939,9
332536,7
332521,7
396510,2
215800,9
231388,9
121440,8810
70231,8810
67381,5302
202636,9
73684,44
288674,8811
243622,8811
65835,51
31919,13
98289,6888
195605,8812
195607,8812
11619,8813
6983,8813
405265,1
324473,79
72146,44
277680,40
113495,1948
85478,22
5524,9
379052,1
106879,7
184168,86
446018,9
346997,8814
96190,9
454144,9
356013,29
316014,299
249162,51
425404,9
285456,88
362807,459
161714,138
173313,10
97945,10
103586,0
442791,37
284663,31
3117,250
139593,32
118249,9
358546,9
391768,8815
190023,8815
310003,9
127236,126
431838,28
114481,9
281304,9
77917,8816
93088,8816
47781,29
238944,40
345232,8817
256611,8817
187694,7
93458,9
114907,2
160607,44
57855,19
105516,45
366991,7
406266,7
335536,9
6864,78
367473,7
149318,55
403984,43
376038,2
212515,31
243021,157
439775,26
117664,19
56645,1649
332175,8818
185718,8818
120795,8819
120796,8819
238951,250
197638,7
161839,51
258754,28
185784,1412
440688,0
162263,9
6652,51
86299,14
111333,8820
52829,8820
377454,2
9719,101
47213,210
412838,11
324854,69
144932,32
327996,9
65239,9
119391,2
268605,51
201349,6
52198,62
121122,40
85539,57
8818,2
353952,147
83333,9
48278,9
14984,4801
125873,45
36120,51
22268,8821
428578,29
43298,34
212059,90
303526,9
63852,31
60746,129
296313,40
96581,32
114235,8822
127113,8822
329041,8656
102957,40
159260,250
19191,32
400794,31
132025,8823
160689,8823
90506,8824
64225,8824
430156,307
350200,9
157443,48
68854,8825
135122,9
200818,13
362856,41
425114,29
38166,2
51348,57
252768,29
250207,8826
195645,8826
108440,9
10751,9
162991,43
199793,19
231771,25
428392,1178
216907,145
50099,32
72303,4048
120113,51
31019,10
143073,8827
60822,8827
6662,51
128539,10
338571,8828
320505,8828
96853,70
50441,10
213584,32
45166,8829
162535,8829
160325,8830
79147,8831
6910,8831
310545,29
355814,86
239174,32
366089,2
236907,28
274638,13
104732,10
435155,547
250717,8832
68607,8832
246143,7362
384806,26
292767,7
377026,7
124582,57
320213,67
206992,31
336082,7
38625,2234
24267,8833
37916,8833
200402,91
138429,28
291819,28
380123,42
57427,2
343354,8834
343355,8834
53430,31
319495,49
306236,40
394025,32
143293,9
354309,48
331951,9
223555,90
117505,2934
58213,9
203319,62
355277,200
147344,8835
100385,21
349105,44
20626,14
430931,86
55770,28
111588,8836
73669,8836
274306,40
106508,99
339837,157
455292,90
84352,78
56189,8837
116986,8837
127231,32
10968,48
379402,125
39612,9
155446,8838
60196,31
25743,22
20646,250
83185,7
1920,32
227485,269
4018,8839
4016,8839
181767,8840
1550,8840
148384,86
294401,250
218113,7
369239,40
140644,32
315775,548
12912,44
267433,9
367088,9
192698,8841
232300,8841
392895,7
404309,167
798,119
232072,9
17883,8842
48230,8842
294510,11
382792,485
108126,8843
66472,8843
214364,94
172315,26
258270,29
223207,90
39763,57
230285,4290
447262,2
284703,2
269435,8844
65147,8844
184979,24
269724,50
225573,22
280127,50
138810,101
94607,53
129435,307
260888,42
234696,31
252074,157
314051,19
335784,241
172235,32
190458,7
376427,2
427319,21
66536,19
100558,46
140561,31
226502,0
239074,26
309115,2
393505,2
13148,31
346603,2
183063,167
115511,396
19124,19
333578,51
313900,2
333567,7
373390,29
322103,10
132256,4631
62186,4319
448874,18
134726,15
276847,721
140569,721
33823,78
98766,2
7515,167
54096,8845
117487,8845
22312,851
358919,78
122170,43
370186,250
57166,2
374247,71
399267,10
282073,157
114779,51
83675,31
177968,9
69108,147
241080,9
164595,32
220447,1
228363,28
112334,41
98372,174
125642,8846
125641,8846
348847,9
172321,415
367245,44
451245,51
338361,13
89208,8847
6515,8847
248106,1075
211369,31
144397,22
426710,198
399263,0
273633,40
439180,8848
79242,8848
110917,45
297458,63
225152,44
45203,32
171268,7
353907,2
261604,19
245499,9
440765,1
47296,8849
139531,8849
315642,1985
124144,8850
266981,8850
35531,4
281633,67
284575,29
13501,32
31638,79
329082,9
155610,19
153373,19
371794,21
8093,56
394533,7
330255,29
369550,126
302977,51
1955,44
214516,14
115139,19
156010,22
446477,0
105546,167
400964,32
148251,2
397216,29
288603,200
297515,38
170141,9
127416,8851
388832,5524
112559,13
374211,40
117745,19
55649,62
370307,9
330394,32
92750,5152
193947,40
31393,32
338974,8852
183380,8852
418797,7
377027,7
426030,2
189458,66
82487,8853
35246,8853
346604,29
398707,96
83594,9
70822,8854
255291,8854
318997,1
2852,40
276683,7
421689,99
18146,51
394013,2
100826,28
168373,67
50350,2
440470,409
352699,7
215875,22
5063,8855
189627,10
138050,7
111234,11
344389,1
336552,129
211072,9
156220,8855
16826,53
385686,15
82022,9
446828,1
108205,138
112965,18
150683,10
258609,29
348440,8856
69208,8856
69103,8857
415440,8858
430413,8858
122796,40
66336,40
132506,19
162539,32
270888,28
188353,32
87978,1
378082,28
364175,40
75723,55
38240,9
191499,31
442437,8859
46187,8859
318469,34
84215,31
287570,2
204875,51
2231,4
116644,8860
57677,8860
77704,22
451358,34
64314,7
94516,8861
301534,8861
167930,44
345121,8862
49826,8862
220763,8863
13461,41
86469,19
71468,119
129885,31
85379,7695
421071,8864
42589,8864
249821,55
165559,14
138745,109
52809,67
231798,7
182215,225
144814,138
308910,40
427955,3491
99739,3093
65868,19
212928,86
352255,26
407497,42
211057,3892
68161,17
440355,7
76134,51
114729,51
18270,9
334469,1668
160079,8865
228854,8865
76911,9
181876,9
311124,19
385281,1
371452,69
445818,46
153418,22
233960,4
178085,9
360763,11
174266,1
131783,8866
383915,8866
29094,101
422563,94
409123,99
59562,29
117971,31
385664,31
114187,22
200977,31
261991,735
88692,32
380336,31
17509,19
277987,14
202601,139
127432,2050
372038,5766
153211,8867
225180,8867
13004,44
56270,2
382404,88
224984,8868
199484,32
114019,22
378239,8869
405010,8869
164338,8870
164339,8870
347625,7
302527,26
106902,2
67557,21
264502,1
104980,7
422333,67
7360,55
374955,2
14764,9
219922,9
35131,2
391054,13
197007,32
4661,19
424352,5028
82239,2
10486,55
246741,101
269663,8293
125096,2
33676,98
105085,24
312302,9
427505,7
424759,8871
424760,8871
50615,32
226676,9
20944,2
449033,29
252900,11
145382,107
146882,4080
38383,4080
46109,53
290671,9
331488,63
288577,10
329953,9
311087,98
143015,57
391595,91
12906,44
197734,139
364869,11
451275,17
204234,31
172483,29
167013,34
432077,49
328991,7
370019,198
200715,9
391004,138
235738,34
15966,55
66927,101
298835,9
56099,8872
66400,8872
296038,7
273432,174
53525,15
333392,63
328297,29
249837,8873
265830,8873
269262,42
290548,40
72954,7
51155,147
210714,46
55522,11
336635,7
121960,9
96408,22
171052,8874
144160,8874
296697,577
211548,9
29892,13
88017,98
73765,43
198423,62
208631,49
445764,9
367938,96
217256,31
158300,6
29500,42
285850,2
344943,91
34668,9
417700,225
341341,78
69978,111
407597,6779
159646,7
428232,111
286912,86
202297,2
111302,21
442399,31
134416,14
234076,31
381580,9
230021,8875
287885,8875
448108,46
241402,26
47340,14
53636,9
235826,32
342510,25
20575,32
231361,67
361609,14
48307,31
344331,13
239221,31
185379,19
97657,125
65085,63
417979,34
328279,7
289804,7
196365,22
177244,8876
93838,8876
62462,31
112179,41
295669,40
250289,254
249927,1
42363,9
268163,1827
287950,14
33886,7332
244115,128
177337,32
402775,8877
329025,8877
207305,69
37650,37
245727,9
240142,9
383796,3921
49710,63
198390,2
423393,32
171585,4
409281,31
203312,45
251886,31
127259,3343
38014,40
188005,44
117984,6
218015,9
327095,50
427213,19
183994,45
104276,10
108679,11
14656,13
103325,7
233268,8878
392235,8878
193025,78
132353,2
28388,8879
194163,8879
334104,8880
334105,8880
270010,157
159450,8881
58754,8881
67887,14
388272,9
197534,28
401870,19
218896,32
304504,8882
87809,8882
389782,174
82097,126
313810,9
372161,31
307263,1747
126325,55
101664,8883
40924,8883
417550,49
137566,19
93202,8884
39661,8884
133756,26
172242,42
81381,7
384526,32
33074,45
358989,8885
326964,63
155823,101
50668,7738
158711,8886
429651,126
325410,13
448827,9
452684,2
324383,49
446140,8887
278816,8887
310333,8888
310331,8888
450430,51
430257,43
305710,250
438275,9
61322,9
308283,126
219264,46
411573,217
70469,1900
43241,8889
31430,8889
61255,7
75114,32
223475,46
66188,22
85750,8890
85751,8890
58524,8891
108283,3744
87592,10
163993,22
39127,145
430205,9
45659,11
412795,71
114709,63
20540,32
142059,10
303756,98
80451,78
179480,88
58133,7
47126,32
216445,69
7301,9
145254,9
353651,111
292929,10
224195,6037
237609,6698
2970,86
322939,4815
29963,9
75989,9
96893,9
434899,26
129538,32
421475,250
47850,8892
67771,8892
25551,79
254294,8194
282793,7
32143,32
302870,41
203875,40
287967,7900
196755,22
137604,2
430608,34
294978,26
12913,8893
61048,8893
91725,8894
218279,8894
178036,13
170631,11
364151,2
58114,22
362938,50
104818,32
246254,9
113119,107
236448,8895
72617,8895
446613,9
189948,7
154923,38
232354,11
279323,7
272468,7
433486,46
196596,2922
233793,7
310325,5073
80320,19
141016,41
442916,9
72498,94
187698,19
46836,56
422199,1253
122422,8896
35580,8896
52358,1969
64166,9
224174,174
354870,8897
356670,8897
388796,9
87834,32
62460,6377
272085,126
133780,138
203253,4953
305694,1325
366288,26
452430,34
36359,145
5390,8898
4113,8898
64890,10
252918,13
116583,2
164652,8899
155939,8899
109826,8900
36388,8900
283792,9
60129,31
261241,88
40519,32
182685,19
136652,13
360025,26
117352,45
90006,22
177415,2449
110261,167
115762,29
352767,129
384349,99
123058,9
1760,34
338673,9
262179,9
96578,22
399413,111
199667,8901
199763,8901
47838,9
309560,111
131015,8902
94221,8902
198652,56
80480,19
69770,2
319948,51
50775,138
349994,8903
346070,8903
126404,5628
28771,56
399658,25
330870,9
47276,43
118124,31
275816,7
5353,6
219506,8904
219507,8904
394251,8905
22890,8905
64964,29
274113,32
41603,32
96310,9
113347,13
340944,129
324305,6641
228255,70
64721,9
215213,6
295599,40
318646,3863
260559,26
17626,46
252499,38
253200,28
171108,29
104446,45
374750,167
76463,10
70117,10
337877,99
314018,19
374373,9
30805,42
206049,7
143349,41
414383,31
20101,1
373437,126
133105,98
27511,8906
125981,8906
450245,22
24493,6
449901,10
190481,200
211630,37
266345,9
411302,32
149649,86
214812,46
71826,9
194077,32
227546,32
182353,8907
419031,73
179004,43
451822,8908
236261,8908
338036,96
140001,174
278235,9
172035,2
240535,31
30504,2
177723,19
186628,19
140064,31
47489,51
191767,3908
377060,79
385114,9
405518,8909
43922,8909
347290,3604
219738,8910
175079,8910
89291,44
1998,29
52632,827
223061,22
322831,31
257131,9
402560,9
19312,32
232726,31
71171,42
150134,13
430664,31
336362,78
329619,9
445250,225
202345,4922
37678,3492
43123,8911
51081,9
30271,8912
14970,8912
12228,1
249426,7
422070,157
243889,17
116072,32
423521,44
197980,9
2209,9
327565,31
399748,5461
36341,91
238491,9
103298,307
91156,45
78055,8913
161372,8913
348565,26
34979,2
88060,9
202620,32
384688,7
393925,10
150398,42
254521,13
274026,43
75533,22
298900,28
135270,7
175748,169
382798,9
328520,9
111806,0
174986,4386
46674,10
49622,67
246770,1
347390,63
269444,55
31239,9
10666,25
18079,107
64747,51
2464,0
244868,51
270535,40
36620,19
433488,9
64518,46
84382,46
385806,9
401726,8914
37254,32
161248,8915
194139,8915
437035,42
384220,9
173537,8916
195929,8916
452671,9
349052,617
37240,9
90119,4286
41318,7
350452,126
152755,29
352679,143
42537,38
395446,145
75578,26
69595,49
247014,8917
228516,8917
177136,57
215890,6
46092,22
206397,9
214722,28
105964,3198
357360,9
252427,9
368330,9
285914,98
233300,11
74141,63
234617,7
206066,46
298561,8918
181381,8918
35685,32
216139,31
51592,101
290768,62
427592,1326
119128,2654
26248,55
214113,10
12379,1
375717,7
315820,71
298258,40
390369,9
129442,40
191546,18
332641,8919
170087,8919
257248,29
1641,9
427467,1186
307429,51
309692,31
349244,8920
53870,8920
294455,40
88457,9
52922,67
13341,49
185801,8921
137099,8921
67546,13
38538,5996
47128,31
456411,198
239289,4435
341082,167
455549,1
2043,51
409293,8922
65842,8922
251719,10
137475,19
271571,1849
214038,8923
5199,8923
181859,32
23316,28
98901,66
40076,31
179505,88
266232,157
155696,254
422893,29
279207,8924
330171,8924
274989,10
181040,8748
258161,88
128385,86
405899,8925
149162,8925
452419,10
38071,57
254304,167
408028,40
133005,56
398510,9
267070,63
55834,45
60242,4
194662,29
3694,2872
229524,46
270722,51
280477,17
391139,46
230693,138
84291,1075
251569,7
140987,8926
170219,8926
113559,46
335991,9
86935,9
151734,28
384653,2
12023,4748
63210,9
348722,4808
212632,94
362281,7
192777,459
249339,67
399277,8927
399278,8927
63380,21
263826,5804
160470,40
76444,9
138037,217
13965,217
246765,8928
265347,9
384890,119
176495,9
441793,57
109584,254
107443,32
385590,4762
151681,9
221360,31
15196,22
150301,735
141137,42
38151,250
170628,42
402783,9
274529,200
359324,7
427207,86
195803,8929
305156,8929
290147,2
200059,51
183733,9
406773,2
252984,37
178794,131
424884,55
440882,1538
414365,40
358813,88
165139,1152
119899,13
234967,46
142022,10
8233,1278
146640,7
316974,7
40376,44
418178,9
56257,42
151164,32
226538,9
153948,53
80267,19
359475,2455
101766,111
60026,55
439279,57
416422,9
199644,9
296250,22
307925,10
202011,51
453806,9
324303,8565
94541,111
418172,59
86769,44
97535,22
9907,41
30960,6430
180598,51
41717,19
349161,8930
94784,8930
181477,6
391521,8931
149912,8931
388809,7
160203,8932
4696,8932
296995,131
58101,25
115146,9
89555,55
150138,40
283599,78
130140,0
382006,111
73534,126
295866,4302
209481,225
129523,6
305664,40
302672,129
119688,2
58071,2
194729,51
209339,5
450681,9
245416,94
46203,1
408195,617
8384,22
388629,7
197219,107
361169,71
97462,145
125195,41
148916,51
92330,51
115538,2780
432707,7
125893,29
402308,29
202785,8933
36981,8933
35586,21
177917,9
192336,51
78206,17
206930,22
10102,44
91342,2
83909,6
80068,32
209512,13
179914,9
102458,2
100231,9
442809,28
402572,56
131597,9
204743,7
358595,2
131385,19
13200,8934
140244,8934
221264,53
23640,32
100535,28
17272,22
65260,2
88380,31
47084,9
46542,10
436661,21
410509,1
180262,9
338001,9
347960,31
425093,9
327987,8935
31399,8935
113270,40
284706,126
342143,111
331039,7186
31440,31
96815,111
401625,25
320926,38
153669,9
174573,37
289751,45
51951,8936
64251,8936
123140,44
216217,29
375718,111
49389,8937
102943,8937
233374,29
290177,167
223907,8938
191930,8938
65684,167
94380,10
181289,32
268702,26
347849,32
55379,9
59842,11
80630,126
183170,19
149170,8939
69532,8939
359710,9
5475,131
321010,22
169546,22
321471,8940
41982,8940
102475,7
118133,28
23614,90
289523,10
143973,45
418599,51
213831,111
318715,43
167664,2
161844,51
94930,14
186763,21
163432,31
157988,31
170295,40
364360,32
394224,44
345473,32
78377,10
267381,22
117555,1065
120023,8941
8559,8941
414352,51
214349,31
2083,1
276775,59
70302,5019
6020,43
146845,59
395363,9
424281,126
230350,9
78077,32
414320,51
222226,19
257473,32
156943,111
228340,31
227709,254
338311,2407
305325,17
23304,32
206589,3285
314471,532
330863,19
354049,19
364438,2
68751,40
255966,2
43037,0
116733,9
35034,71
296321,32
192133,101
91030,8942
283172,17
358442,98
419949,31
188539,22
114654,9
264769,37
336610,32
414642,45
213406,62
219637,8943
204752,8943
397359,43
311672,8944
62112,8944
149033,2926
55096,31
37602,51
41106,45
15783,19
354079,22
75687,1
201331,7
152180,31
184427,29
82447,8945
7154,8945
267131,40
394860,15
84064,42
171503,34
221288,2584
323854,8946
135285,8946
314430,9
449573,7
396150,13
75527,2
346045,34
220551,41
172014,32
296652,69
52638,4260
250041,31
66825,78
88114,19
39886,31
304609,2492
143526,42
383117,9
348738,8947
82576,8947
168779,9
289877,125
133116,174
204270,51
194120,31
200250,6
112239,40
204407,21
240719,34
40575,9
433533,9
396135,29
405240,78
186808,169
237370,19
268537,18
105772,21
316100,96
445854,10
411726,34
412020,8948
412019,8948
66015,7
76734,32
442665,9
91673,7
333904,13
170649,19
11901,29
